id,price
184,18591.22222206207
185,8175.574261437887
186,6535.869432130958
187,8962.27035867021
188,20451.183260530117
189,21176.049142445332
190,21373.000495715933
191,11909.201258845615
192,5493.174528335801
193,6237.849429606023
194,19422.720761052635
195,15915.352444348788
196,17923.405680164382
197,12346.036827490014
198,6502.546897393236
199,10673.212874612938
200,24864.252366997753
201,15383.30637858153
202,19409.792400366616
203,13215.209816165026
204,19573.727243101246
205,21412.62473635853
206,10350.10865770449
207,18814.905138157166
208,12709.294905746314
209,18166.189443253144
210,12607.447655895267
211,17336.979083271402
212,28886.85779294719
213,17637.77255920335
214,12990.26998428991
215,9833.247663000235
216,11614.676600010498
217,31325.649493740195
218,10594.955645477843
219,29364.712849967964
220,10081.9756828878
221,20801.429109314708
222,14705.687536431282
223,10711.232782695239
224,23069.22998840838
225,17491.375503202285
226,10631.519102492017
227,31478.481734953515
228,27842.21196486868
229,10582.638450359069
230,5013.645388004992
231,7354.871846203703
232,9679.055433124964
233,9810.000890886135
234,11275.665858874905
235,12420.601063606126
236,22438.14569596347
237,11983.049467145438
238,12435.415075690598
239,22666.576975893757
240,15606.194799042969
241,18495.094500682324
242,16556.8746774644
243,35514.932257100765
244,7274.484109376694
245,11883.663785912975
246,9862.927160014744
247,28831.56084864107
248,13360.506247453033
249,9707.68954210918
250,7085.5878744311685
251,4929.426648817347
252,29791.932083983662
253,21691.287625200595
254,11815.161544433122
255,21366.411632376145
256,13908.45189564843
257,15682.096686724639
258,8702.37839098488
259,18873.828441204816
260,34288.693442282914
261,13674.217277565589
262,24808.610864567658
263,8598.4239931572
264,21613.06855580456
265,15936.488426703061
266,19936.951748416035
267,10835.153131443842
268,15161.110177302455
269,18493.83959892963
270,33513.71866025574
271,8920.529933347807
272,14581.567945759327
273,22749.046031269783
274,9072.632924262662
275,21116.313477254324
276,8123.710819136946
277,15294.327525098768
278,17847.542635922342
279,19829.804346314577
280,22049.19051822942
281,9041.82292297391
282,17463.690838097107
283,25486.365375687215
284,13877.880537669098
285,21775.250112246868
286,9610.980144425806
287,10534.192244118332
288,18756.419030750923
289,11649.286950391803
290,6847.635597865797
291,12678.118091020697
292,9150.778277269032
293,18852.923370634668
294,10884.863359174518
295,24325.7336642437
296,7382.676847598332
297,17469.787613728033
298,17962.34249297239
299,20277.427160687632
300,9391.207415570558
301,33243.098119667186
302,20521.409488733014
303,20082.390442634027
304,22348.64234053333
305,19808.489526208796
306,16348.307966679753
307,19078.83417889123
308,10894.065497218371
309,28597.31692484188
310,11363.229170220591
311,10109.987534241776
312,14244.479713640763
313,13611.466247811892
314,11171.93058961957
315,12335.107484383185
316,9672.626955778329
317,25062.517001126333
318,16707.60497006803
319,17808.91877059548
320,14005.77763078278
321,18923.01008231718
322,10819.909110556495
323,8477.269976711566
324,6726.843488639539
325,9385.142859892523
326,10103.318829962567
327,13629.532373963997
328,13498.131698252035
329,21212.110676847027
330,11674.376538452007
331,25497.263530437016
332,9391.759880385549
333,9320.083035344602
334,33041.41002345738
335,16773.12240994427
336,15892.399507956588
337,8422.835469663092
338,12604.54907928756
339,34257.2347278906
340,13594.010209879396
341,9359.602678802783
342,7113.756947998837
343,10649.017063950074
344,15784.281904592968
345,14790.02237417617
346,21163.28554730658
347,20190.719415095784
348,15895.014550816943
349,15363.098170482393
350,6835.099304638513
351,36701.12362392953
352,29430.22320054149
353,13116.497509273846
354,14478.826487809067
355,20824.365385602134
356,9810.987729806615
357,17661.91278603779
358,35925.84647932455
359,10296.057756343847
360,9488.683762601126
361,9398.736739307664
362,20294.173637318425
363,17220.242050632038
364,8613.328614223585
365,6085.220027902409
366,18246.491388036357
367,28437.477689546264
368,6934.403536105811
369,17459.7500734761
370,13131.644644017057
371,10409.358761979662
372,11975.943903663045
373,20926.035389688273
374,30219.201095263074
375,22212.48138104937
376,12403.813266411855
377,11004.969959973414
378,20714.60817552754
379,15293.930544385825
380,10149.425398275785
381,15242.165250828544
382,14015.253067117324
383,9707.68954210918
384,14494.336371224996
385,25034.266354606763
386,6208.441299567962
387,22209.706056328545
388,18166.189443253144
389,8783.267374282339
390,21139.27599241066
391,13507.18722373926
392,15374.295366705814
393,8045.901653095451
394,7113.756947998837
395,14453.559612971585
396,20319.543763382895
397,19154.358680680798
398,3988.505770919919
399,13019.706212160789
400,17725.67169883246
401,27200.064939742508
402,33486.53108486719
403,18636.455812081862
404,8447.581280522472
405,9636.365516164431
406,29557.167747833733
407,28092.31657971019
408,13626.050965886092
409,9997.824986202902
410,25190.87995198648
411,25849.151666361893
412,7774.984349732576
413,11495.749267899038
414,14141.173221890132
415,17604.33292378885
416,10308.58626920514
417,8467.230030507886
418,14456.800447338515
419,9438.753996272897
420,23592.988666171204
421,32253.786740964468
422,36398.41176274604
423,23712.11631123572
424,11441.305291922852
425,11268.456937054747
426,17232.540924189634
427,11815.161544433122
428,17503.57468942358
429,8595.489157089403
430,15691.761472971279
431,36734.3442125935
432,17243.661952483126
433,12797.783107774874
434,31351.750365894568
435,18767.380224252945
436,15259.472768538342
437,7984.104973886894
438,18442.945716186277
439,10533.449054528255
440,8838.424558965424
441,13915.375007596165
442,15020.604879218927
443,19555.556450340217
444,10622.918308274278
445,19392.527332887657
446,11955.020990635918
447,12220.862094965121
448,27916.883818568956
449,8624.828045769642
450,11052.191113834388
451,8250.97894388087
452,7830.299799999292
453,34700.414367067984
454,10812.224661750915
455,23304.99308066378
456,14858.356435478294
457,11815.539305670409
458,18817.041002514696
459,32711.32486541516
460,22258.11864913115
461,18486.200025599755
462,21697.42881858132
463,10372.03837680333
464,17268.412015096364
465,10348.549540560689
466,8538.063423182211
467,17329.625399964792
468,7061.095027695412
469,18776.452568670604
470,21665.971937025308
471,13306.328472763897
472,19588.38714360234
473,9420.455841886753
474,16030.118845988263
475,22985.611452402736
476,10682.124265055772
477,7901.209482062018
478,9861.231573575644
479,19623.00900558625
480,11501.85137098757
481,7787.78992856834
482,6938.98610120065
483,9855.647920328964
484,17887.36260320906
485,7733.910507071444
486,19129.87670154189
487,11309.829438534616
488,14272.767979327396
489,13016.227992677215
490,6964.609890751005
491,30669.73650439886
492,10106.778079319665
493,22648.4997555152
494,22982.86216264646
495,35587.20410585995
496,20564.310916627543
497,29142.381993543146
498,36604.84577862732
499,15528.244537442855
500,8552.195988377234
501,12698.14105673507
502,12675.3250925727
503,11513.601593077805
504,16015.858368203077
505,19871.06405115037
506,27428.891200177903
507,24939.393614831075
508,10795.183165048205
509,8804.92763426062
510,6473.760696452053
511,15316.875920783716
512,19122.483091356306
513,16910.298058268178
514,13306.328472763897
515,20251.902158931916
516,10457.722383543713
517,21907.59371048186
518,17035.875816650605
519,18364.210923501534
520,15710.687319968501
521,15855.40932741063
522,14433.941381221399
523,14029.568690438049
524,8686.516769412654
525,7451.143523955921
526,18641.415416631164
527,7863.222901974704
528,12472.527409107599
529,14637.471859729805
530,15849.67343105104
531,33604.23926001858
532,9881.784544392998
533,7869.766473677048
534,10922.921991285277
535,9038.580523336253
536,10156.08396073383
537,29643.74616068584
538,14122.23396621303
539,33611.798311233564
540,24121.936092447788
541,20315.42276732116
542,9561.58133079965
543,12639.194435250885
544,22094.68148955263
545,27789.74842935988
546,25062.517001126333
547,12040.322159959733
548,7763.168260230661
549,16667.969646989415
550,15968.152307425533
551,20038.93533702693
552,8528.032305089533
553,34735.953041873814
554,16454.730792404534
555,13093.751063038771
556,37106.49257469096
557,32896.82936933051
558,13798.04327964109
559,17993.96845758686
560,21307.309594010083
561,13776.014988321807
562,11336.67336319247
563,32244.8453175287
564,12237.59536097759
565,11790.636434232523
566,13666.97003687155
567,8401.546119337609
568,27522.901888798064
569,25202.46150065658
570,15718.944860161891
571,10022.480511513551
572,7164.951817601399
573,11808.932182632143
574,7906.568160512118
575,6762.727643506614
576,9567.086987276896
577,32837.4337506178
578,19822.98474938239
579,19858.51797002848
580,8569.383913093428
581,15459.365785285907
582,10989.969453990425
583,28884.182909555788
584,5006.621923387043
585,18766.314838816234
586,18537.117422230804
587,30568.55641886151
588,10891.152801652688
589,10952.596792227365
590,16449.11482305789
591,29205.41078051001
592,11052.338756822115
593,16950.34584513941
594,17642.354831362733
595,9594.020305540022
596,22083.014996132297
597,7429.074855299035
598,17186.227536914954
599,9749.46655762128
600,15381.70762417524
601,14172.289000082326
602,13600.274472124744
603,19070.48580282938
604,11873.737050296397
605,30881.92780152169
606,8394.875771007084
607,35154.54170223132
608,9493.140649712253
609,10546.01439865872
610,24298.64198955594
611,15285.879460247435
612,18208.55373040657
613,22866.932512197953
614,7848.694904990029
615,9349.464749104864
616,10745.155829569794
617,12077.222212950921
618,11781.543773298057
619,7425.233179556936
620,4555.4434830163345
621,10139.692637555618
622,6550.768835871093
623,27926.21496360907
624,18402.657370689907
625,16476.336841184715
626,10285.582269216053
627,28929.969594384205
628,9435.605310622714
629,10285.582269216053
630,9319.74082350495
631,11800.414564525923
632,17708.628709785255
633,11674.376538452007
634,16746.68902626425
635,21220.743938126518
636,17410.37297834545
637,20285.7257064137
638,9834.213239420777
639,20808.0404573784
640,21243.465586227107
641,17156.142332237283
642,9581.417633892177
643,8678.015206166572
644,12297.956410767256
645,12731.050767372702
646,8025.955445563237
647,8765.318475367616
648,14647.838932367891
649,13176.509108246419
650,12207.785043065678
651,15651.134003693189
652,10639.837305127918
653,11190.708089843805
654,19855.737427563923
655,19073.0148566103
656,26476.158236666095
657,17101.116886935906
658,9465.700742448962
659,8344.579875734033
660,29126.02827218532
661,20983.09664308081
662,8014.503791575588
663,19498.551078302116
664,8930.098714894966
665,11926.236924771632
666,7367.329640218909
667,10120.314221857747
668,28316.104606204506
669,27945.921776472933
670,34144.140861462256
671,10918.455006564118
672,17652.891195738393
673,32385.31744560451
674,33077.71494743788
675,8496.265255362254
676,29084.594029416472
677,13908.33076291162
678,17771.47034613717
679,18375.569695892566
680,13243.784683769798
681,18156.688270350012
682,21751.633536401623
683,17141.674990972664
684,34313.76143865192
685,9216.629929488898
686,13822.84189901734
687,18194.62505689148
688,11111.051479406815
689,13568.031552614308
690,11363.229170220591
691,16364.046554712995
692,14160.208704013163
693,18300.66624127027
694,12013.496498032338
695,10158.64647825575
696,19751.911930061684
697,13251.016687082898
698,20378.369637358366
699,15003.31327714318
700,31095.851371115572
701,29967.839437687497
702,25708.056309085325
703,8810.384524647176
704,31831.2156752346
705,8362.864110265411
706,21728.310246549587
707,36617.17244176146
708,5262.952055334027
709,21462.938057600204
710,6062.728075203954
711,15104.557422873117
712,36120.92823136053
713,11807.875678093884
714,17328.943550835076
715,16914.011981612628
716,33026.9845210494
717,13241.1568583585
718,26360.640527547293
719,20675.544084694633
720,11424.399129180669
721,7654.200889758698
722,16167.11083966639
723,11808.932182632143
724,20842.316878374957
725,7401.860897332381
726,9623.388496139401
727,13599.22671489603
728,7919.325963916377
729,6973.297251709859
730,17074.317246320104
731,15228.346272237573
732,16365.860365721728
733,21708.535803208957
734,16525.16095998917
735,22853.363266256234
736,10423.160531816695
737,10908.51389301923
738,18840.78496854694
739,9151.918538284443
740,29734.890266073133
741,8671.753726376523
742,8250.938514186599
743,11391.302655639629
744,10115.39387805103
745,16015.652719115853
746,12592.575219244429
747,9629.207537865574
748,14719.266252701094
749,37222.70570306485
750,19613.42124979684
751,9700.602158527217
752,32247.539089037728
753,26599.22978696102
754,15447.236240705393
755,21238.20528003242
756,16391.90013778136
757,25263.10771489087
758,6400.164928514721
759,14380.884497224013
760,11815.161544433122
761,9353.545152963114
762,22211.1836424882
763,18122.934968260015
764,9442.46410196089
765,15965.278454086862
766,11864.09495892146
767,9305.152169434032
768,17073.913563140122
769,28976.699788932572
770,26781.70535891772
771,30514.451052373417
772,14484.092762817198
773,18638.970745346865
774,29000.302997398023
775,21390.96158884877
776,22062.285450614956
777,22609.270003877373
778,9284.703310061554
779,31961.13618563248
780,7174.74127145714
781,10822.730524783059
782,14708.950010599527
783,5001.18135716019
784,28504.35470955217
785,15313.487166555264
786,10369.75122064399
787,9467.377098355684
788,19445.84581897166
789,12742.635241855962
790,10062.031733873031
791,20936.818587705737
792,16028.588976888233
793,26008.070287812265
794,10827.867265104604
795,10309.986681187067
796,17916.492679475592
797,10973.813253086899
798,21839.741004744254
799,13162.521962251041
800,11378.660301930264
801,13488.088514679077
802,13067.378095179638
803,30182.691926270472
804,30811.500070593574
805,6584.103530969152
806,14284.950082714713
807,26116.475986318357
808,11180.833679188521
809,18930.57740543673
810,19177.864095452987
811,12967.759030462012
812,23582.340958598303
813,10031.467385661548
814,11453.475138842332
815,13355.338785746339
816,19661.984206875008
817,10624.463053097097
818,26756.032064491195
819,12937.128884964182
820,22616.372714347584
821,11202.489467719714
822,18376.15893282972
823,11082.53935687034
824,12628.374480833023
825,27265.9829701184
826,9369.451257983152
827,7344.316978927592
828,14640.882658096421
829,13136.222838489537
830,13531.637306233746
831,14616.517459931727
832,20861.84563614857
833,33015.72556442818
834,24992.415904679445
835,13933.197046096693
836,25363.562300033474
837,30969.960243648962
838,14373.239210585049
839,11478.503109074192
840,6702.993537863582
841,16773.535258676216
842,20880.919413952015
843,12839.701430528025
844,16543.76353353582
845,21028.43661582307
846,20742.969065845613
847,6019.794020233092
848,12055.270926034947
849,15294.51992652914
850,33804.203009294695
851,8712.311779504604
852,21689.403138612695
853,34073.748190462444
854,14985.08353893751
855,22792.683636468966
856,9676.929419185755
857,24911.81034753142
858,32805.16463769962
859,20216.913368686026
860,36611.14342724105
861,15541.402152476689
862,26763.68915987429
863,7747.082541965839
864,13307.759469000059
865,14142.273185917029
866,3525.951642518301
867,12219.5562611476
868,25748.943187420526
869,26953.239409621245
870,27067.387651051555
871,34923.65060927138
872,32125.096059890315
873,15005.420578585548
874,10626.664097154398
875,34216.52745987779
876,29002.52699761262
877,9409.028373561516
878,6862.174370689606
879,6626.153285541136
880,19691.334061863112
881,14780.229722455377
882,18434.937912691243
883,11747.199783322994
884,21144.510865509586
885,9681.773170023369
886,11429.100764103754
887,11868.362869456572
888,11666.513498084912
889,22706.28621629373
890,21233.510462622777
891,21664.25982473923
892,10316.32971302284
893,19268.366537162154
894,25449.862393380736
895,10214.715794500877
896,11107.405101175667
897,21861.529635660747
898,8449.581155745997
899,10293.11745945177
900,9601.321087739381
901,24844.72381123898
902,20361.9724511408
903,13035.301035970007
904,6373.874147883074
905,24911.81034753142
906,9253.678233169325
907,17918.509457373013
908,13735.86327607105
909,28398.547410192914
910,23406.51097892308
911,37520.506565112235
912,12107.024675128498
913,33131.97100035328
914,16539.87532220881
915,25579.519323055454
916,14584.49353054948
917,12097.367007916459
918,12299.014242354177
919,26783.17884704221
920,17100.854001937467
921,16271.768787995385
922,12937.783878713299
923,18522.88899793217
924,36537.413174027366
925,10390.878706224401
926,32169.681049492352
927,29950.10458628587
928,9395.573929012506
929,14284.065636846515
930,7820.592763061702
931,13571.43821113844
932,19312.622695545695
933,8393.751452621405
934,7876.693955138911
935,17384.906078197277
936,19526.355467933885
937,23330.81878591999
938,20999.640263229096
939,14398.656060027151
940,34031.93172627945
941,22858.222221399177
942,18725.340035331094
943,24472.629581954792
944,16325.158397610647
945,17330.200570769306
946,9910.185449594219
947,5964.813975378117
948,15313.487166555264
949,9336.013093496722
950,13105.711971334298
951,15648.715727444827
952,10056.216608483364
953,11902.407318959618
954,6956.749492900106
955,13078.807918482118
956,18149.312074293575
957,19109.254371398383
958,24911.81034753142
959,20993.858256907257
960,9951.091250224212
961,7245.319077814181
962,7795.319683898844
963,20809.07868804197
964,24883.98690198992
965,4746.141087594047
966,30684.466124951927
967,18867.042016814594
968,6232.296934377434
969,13376.798093480413
970,12142.428725749793
971,13485.21037594745
972,5004.578448682673
973,25552.11926880567
974,9388.455465343586
975,12907.727413742348
976,21125.87296270001
977,34928.02186944074
978,9796.312349232872
979,12254.310155333444
980,16060.600259840085
981,16683.420638806743
982,16958.751891490017
983,23902.26894385666
984,8606.770375885424
985,24665.132374377656
986,12962.582979176503
987,31673.764019178794
988,14669.47092428907
989,35480.51758806324
990,17455.456820388474
991,13596.47794782981
992,19481.3284896653
993,13939.49338023479
994,12499.928261121331
995,12636.8560296551
996,7717.472220668555
997,15413.21582107406
998,19289.28572649878
999,19753.442887943547
1000,11171.015217393755
1001,15313.487166555264
1002,15834.192193076651
1003,13890.416322205596
1004,17646.226165576678
1005,9164.883513454659
1006,9729.282933509487
1007,27714.892161367996
1008,22937.727645556133
1009,10019.69184756771
1010,20291.372932620823
1011,9664.325932614101
1012,23009.85962501677
1013,36902.93040852999
1014,22169.558328079387
1015,28388.77201165821
1016,5505.882783871395
1017,9839.879066059417
1018,8623.209147050251
1019,9580.8439941386
1020,20020.757649921386
1021,15299.505685375316
1022,9858.15072053358
1023,15691.146293636813
1024,15843.930905641486
1025,14805.748919221845
1026,13364.486818320463
1027,14125.968512120067
1028,18695.831890230424
1029,37613.992209160715
1030,28129.15569296825
1031,5165.410268617909
1032,32091.791423214898
1033,12787.834025609507
1034,14632.888944601877
1035,6859.341069007244
1036,2392.5975695344664
1037,24693.035330167684
1038,7008.7457034253675
1039,17282.114971381263
1040,26138.900280935217
1041,23822.10151716347
1042,11055.7319043738
1043,5327.319087972855
1044,16382.194299043204
1045,23614.956312056645
1046,6081.839081836261
1047,7988.252356902326
1048,9272.939688833729
1049,7853.316813327831
1050,20029.624049087968
1051,11475.472408716354
1052,7609.434052886422
1053,29059.942516403167
1054,7676.158298744431
1055,20732.936129367394
1056,32766.784031051306
1057,32110.969376767425
1058,9582.373552045452
1059,26520.99165291927
1060,32558.634565799
1061,16799.930281735946
1062,18162.892951038288
1063,10822.730524783059
1064,16476.18408864964
1065,13502.44775008221
1066,18776.254660013736
1067,11955.752888955798
1068,20785.366658325085
1069,30787.704438823625
1070,16348.307966679753
1071,17969.08206805782
1072,14480.42792128222
1073,8008.32253370361
1074,15621.536097451815
1075,31529.933090627037
1076,8042.22979207257
1077,15982.129228275751
1078,4962.6656404817795
1079,10387.222500669752
1080,6842.850540539876
1081,14035.632324790073
1082,21754.237457370346
1083,5257.971185832682
1084,22179.59937283282
1085,8490.97957500865
1086,5847.820360266623
1087,15252.843288597242
1088,5369.250697083722
1089,9420.455841886753
1090,31909.470256047603
1091,17490.74449882512
1092,19214.056729860673
1093,25578.787764169803
1094,2203.6446619155727
1095,10320.96747741217
1096,13686.510008625604
1097,30527.741527384784
1098,30609.49011950608
1099,9916.837004929646
1100,11506.000306280914
1101,13849.654113991342
1102,27980.477520578846
1103,10732.150383594255
1104,9787.937488598714
1105,9361.550325398173
1106,19413.870783037928
1107,7336.497105457763
1108,14522.202169358141
1109,10231.427956883652
1110,9150.778277269032
1111,15399.2563973608
1112,18624.742967999806
1113,10015.500308582512
1114,23802.251004030913
1115,23119.510736401055
1116,18345.751545089
1117,8580.393276529001
1118,29104.14388282765
1119,10008.392181918396
1120,23070.29658153775
1121,13523.683274706886
1122,11278.728639305287
1123,13549.222071588882
1124,13355.338785746339
1125,6705.232896264642
1126,25351.974832844444
1127,15365.896434730588
1128,26851.444399484684
1129,6756.826193867975
1130,8961.129746332175
1131,11642.102116404049
1132,34718.26262731913
1133,10390.352274455632
1134,13733.784414306545
1135,25101.28700553181
1136,6173.035607936854
1137,9443.915737482002
1138,10610.188925739905
1139,9700.602158527217
1140,23096.940108341816
1141,12980.031819414044
1142,10159.27980843423
1143,7624.3800769475
1144,24046.025164571187
1145,16497.735057300994
1146,9341.91697599375
1147,27262.264849942996
1148,19053.94731679036
1149,18460.531461651437
1150,35430.6838970526
1151,12145.931884680755
1152,15903.35623101455
1153,10293.592877755931
1154,7225.431647511383
1155,13868.763747572486
1156,18006.510050928304
1157,5038.732915077163
1158,22071.921569655886
1159,16857.08066518221
1160,14699.945326162155
1161,9932.550157045747
1162,34589.507259512175
1163,10679.804344058866
1164,9307.274559407047
1165,22476.286248166474
1166,14927.258840677598
1167,30888.904403200424
1168,35730.07715484525
1169,29378.048945934814
1170,6739.203007005084
1171,31743.646017050043
1172,23441.724730493646
1173,8903.354450688963
1174,16953.8483326553
1175,12942.471116132567
1176,35238.49339578943
1177,17367.31127103178
1178,14235.687409738068
1179,19933.317445628472
1180,6411.597809250818
1181,20991.866806292943
1182,9090.48646114694
1183,9401.320367513857
1184,23681.607672876315
1185,17526.120966984847
1186,5654.315538823826
1187,19867.27846436944
1188,7761.969968953721
1189,16235.357686984367
1190,7457.993855215384
1191,19603.087216625627
1192,23995.92590068329
1193,13400.64872592413
1194,7580.439733989943
1195,35074.486465865455
1196,28200.712064993993
1197,14090.401966229441
1198,8814.955457916803
1199,9008.190126283516
1200,7958.632906940667
1201,16727.33179497466
1202,10073.078318368138
1203,13650.142781158409
1204,35563.7831032609
1205,19782.372762118554
1206,15161.851961777913
1207,20296.59587558071
1208,10961.426079238461
1209,26442.001234765652
1210,6526.910079194218
1211,17855.39423334514
1212,10881.728057727374
1213,20220.229913481577
1214,15869.716254545468
1215,35637.64849924622
1216,17598.801695006605
1217,9684.215285524993
1218,7061.033858876214
1219,11214.001984895436
1220,9387.393569248821
1221,14593.028988535329
1222,13789.674126535516
1223,9610.980144425806
1224,9998.990479545759
1225,2481.690741382464
1226,13859.516740691442
1227,8455.865914797567
1228,11114.9602090667
1229,19558.0885169128
1230,7853.441288930372
1231,16888.162343259348
1232,16566.59154856105
1233,15891.124330587465
1234,34306.52415065011
1235,26441.949831702193
1236,26584.456697829224
1237,5411.882816278874
1238,15623.584704769668
1239,9935.132599309445
1240,7634.86344769106
1241,12968.87419053518
1242,20215.919095376885
1243,27909.46075091295
1244,18445.924093843583
1245,10488.173851415413
1246,20872.781502793445
1247,36109.78297647966
1248,11503.988603340575
1249,20071.806715903553
1250,10438.206882502684
1251,10180.777154639525
1252,22402.73209406851
1253,11268.456937054747
1254,9366.765916812985
1255,8552.195988377234
1256,15672.056117776445
1257,14422.500778874064
1258,33863.74615800579
1259,10097.397235948663
1260,12971.918285707594
1261,8497.049048082039
1262,13243.784683769798
1263,18969.124034772027
1264,13777.764971009125
1265,18394.025376649795
1266,12967.582304523274
1267,29111.96225821774
1268,9659.939300344637
1269,10878.023993091341
1270,9537.358548146241
1271,10214.715794500877
1272,6706.076643348277
1273,9237.271433002668
1274,17023.40255908572
1275,34714.22003748716
1276,19843.663334203462
1277,34018.074415485986
1278,8839.64619541106
1279,21654.091071978215
1280,15502.58977979959
1281,30511.752024272977
1282,9054.761485626188
1283,14253.646698527189
1284,9008.190126283516
1285,13775.076663464257
1286,9003.79664758308
1287,7195.213390025733
1288,13859.516740691442
1289,16051.750929406458
1290,9433.598308593691
1291,12384.666572890406
1292,16388.502992096408
1293,3998.004078485967
1294,12473.929560685348
1295,10037.453642480692
1296,12404.069175013366
1297,24338.512444042055
1298,16277.384978090378
1299,9430.791973671367
1300,26964.94939096697
1301,24687.203086467536
1302,16993.546437350025
1303,8696.295139769429
1304,21766.257820380695
1305,18967.765170720635
1306,10320.96747741217
1307,9325.6942122792
1308,16823.752051447424
1309,16417.70616958233
1310,10295.88547060466
1311,14422.267702909467
1312,13347.439908094522
1313,19789.395836284195
1314,10822.730524783059
1315,13110.643845105296
1316,15360.856922230063
1317,7779.9308058063025
1318,14872.816942784042
1319,18896.696284965383
1320,9819.711359470355
1321,20595.63520078409
1322,16455.548351024965
1323,18435.352168730067
1324,15410.163747930572
1325,17963.92883679185
1326,18812.069105676648
1327,18098.118912526013
1328,29005.882058765405
1329,9026.549178582989
1330,17379.905539285006
1331,20223.970917314095
1332,12865.175531610515
1333,16140.232954595227
1334,12551.482953513918
1335,6201.147936460974
1336,10696.430879179678
1337,23591.063556872832
1338,14921.995932211088
1339,16192.098898137234
1340,16151.61297652634
1341,14058.96936932803
1342,17468.24172984026
1343,29709.844188272684
1344,20425.447162552748
1345,9776.7198804069
1346,9086.991339401695
1347,19113.03425506959
1348,15238.883595689913
1349,26147.871781699178
1350,25453.152286007346
1351,21457.2102437356
1352,29219.238796347436
1353,17367.87954160707
1354,23801.944258291263
1355,7020.590331504266
1356,14114.16843082548
1357,19992.445041619096
1358,9651.54404744713
1359,26188.510394702145
1360,29285.105474470685
1361,8135.765720966021
1362,13702.747821202345
